date,home_team,away_team,home_score,away_score,home_odds,away_odds
12 Mar 2023,Denver Nuggets,Brooklyn Nets,120,120–122,1.22,3.59
12 Mar 2023,Phoenix Suns,Sacramento Kings,119,119–128,1.52,2.23
12 Mar 2023,Golden State Warriors,Milwaukee Bucks,Golden State Warriors,125,1.57,2.18
12 Mar 2023,New Orleans Pelicans,Oklahoma City Thunder,96,96–110,1.80,1.85
12 Mar 2023,Houston Rockets,Chicago Bulls,111,111–119,3.28,1.26
12 Mar 2023,Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies,112,1.28,3.16
12 Mar 2023,Atlanta Hawks,Boston Celtics,125,125–134,2.46,1.45
12 Mar 2023,Charlotte Hornets,Utah Jazz,111,111–119,1.88,1.76
12 Mar 2023,Detroit Pistons,Indiana Pacers,115,115–121,2.17,1.57
12 Mar 2023,Orlando Magic,Miami Heat,Orlando Magic,126,2.01,1.66
11 Mar 2023,Los Angeles Clippers,New York Knicks,Los Angeles Clippers,106,1.43,2.46
11 Mar 2023,Los Angeles Lakers,Toronto Raptors,Los Angeles Lakers,122,2.03,1.62
11 Mar 2023,Miami Heat,Cleveland Cavaliers,Miami Heat,119,1.63,2.07
11 Mar 2023,Minnesota Timberwolves,Brooklyn Nets,123,123–124,1.49,2.36
11 Mar 2023,San Antonio Spurs,Denver Nuggets,San Antonio Spurs,128,6.13,1.08
11 Mar 2023,Philadelphia 76ers,Portland Trail Blazers,Philadelphia 76ers,120,1.21,3.77
11 Mar 2023,Washington Wizards,Atlanta Hawks,107,107–114,1.89,1.75
10 Mar 2023,Sacramento Kings,New York Knicks,Sacramento Kings,122,1.67,2.00
10 Mar 2023,Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks,118,1.19,4.10
10 Mar 2023,Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,131,2.05,1.64
10 Mar 2023,Detroit Pistons,Charlotte Hornets,103,103–113,2.24,1.54
10 Mar 2023,Indiana Pacers,Houston Rockets,Indiana Pacers,134,1.17,4.23
10 Mar 2023,Orlando Magic,Utah Jazz,124,124–131,1.53,2.24
09 Mar 2023,Los Angeles Clippers,Toronto Raptors,Los Angeles Clippers,108,1.62,2.08
09 Mar 2023,Denver Nuggets,Chicago Bulls,96,96–117,1.22,3.49
09 Mar 2023,Phoenix Suns,Oklahoma City Thunder,Phoenix Suns,132,1.09,5.80
09 Mar 2023,Boston Celtics,Portland Trail Blazers,Boston Celtics,115,1.19,4.13
09 Mar 2023,Miami Heat,Cleveland Cavaliers,100,100–104,1.96,1.73
09 Mar 2023,New Orleans Pelicans,Dallas Mavericks,New Orleans Pelicans,113,2.07,1.65
09 Mar 2023,Washington Wizards,Atlanta Hawks,120,120–122,2.08,1.60
08 Mar 2023,Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers,112,1.87,1.74
08 Mar 2023,Dallas Mavericks,Utah Jazz,Dallas Mavericks,120,1.14,4.30
08 Mar 2023,Houston Rockets,Brooklyn Nets,96,96–118,2.86,1.34
08 Mar 2023,Oklahoma City Thunder,Golden State Warriors,Oklahoma City Thunder,137,2.29,1.50
08 Mar 2023,Minnesota Timberwolves,Philadelphia 76ers,94,94–117,1.57,2.14
08 Mar 2023,New York Knicks,Charlotte Hornets,105,105–112,1.18,3.97
08 Mar 2023,Detroit Pistons,Washington Wizards,117,117–119,4.18,1.17
08 Mar 2023,Orlando Magic,Milwaukee Bucks,123,123–134,2.02,1.66
07 Mar 2023,Sacramento Kings,New Orleans Pelicans,Sacramento Kings,123,1.43,2.44
07 Mar 2023,Denver Nuggets,Toronto Raptors,Denver Nuggets,118,1.37,2.74
07 Mar 2023,Miami Heat,Atlanta Hawks,Miami Heat,130,1.65,2.03
07 Mar 2023,Cleveland Cavaliers,Boston Celtics,Cleveland Cavaliers,118,1.26,3.34
07 Mar 2023,Detroit Pistons,Portland Trail Blazers,104,104–110,2.40,1.45
07 Mar 2023,Indiana Pacers,Philadelphia 76ers,143,143–147,2.93,1.33
06 Mar 2023,Los Angeles Clippers,Memphis Grizzlies,Los Angeles Clippers,135,1.31,2.99
06 Mar 2023,Boston Celtics,New York Knicks,129,129–131,1.31,2.92
06 Mar 2023,Washington Wizards,Milwaukee Bucks,111,111–117,2.66,1.38
06 Mar 2023,Houston Rockets,San Antonio Spurs,Houston Rockets,142,1.47,2.32
06 Mar 2023,Oklahoma City Thunder,Utah Jazz,Oklahoma City Thunder,129,1.35,2.75
06 Mar 2023,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,102,1.27,3.22
06 Mar 2023,Orlando Magic,Portland Trail Blazers,119,119–122,1.61,2.05
05 Mar 2023,Chicago Bulls,Indiana Pacers,122,122–125,1.39,2.57
05 Mar 2023,Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,113,2.47,1.42
05 Mar 2023,Dallas Mavericks,Phoenix Suns,126,126–130,1.98,1.69
05 Mar 2023,Sacramento Kings,Minnesota Timberwolves,134,134–138,1.47,2.32
05 Mar 2023,Milwaukee Bucks,Philadelphia 76ers,130,130–133,1.45,2.45
05 Mar 2023,Miami Heat,Atlanta Hawks,Miami Heat,117,1.64,2.10
05 Mar 2023,San Antonio Spurs,Houston Rockets,110,110–122,1.90,1.78
05 Mar 2023,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,114,1.04,8.08
04 Mar 2023,Washington Wizards,Toronto Raptors,109,109–116,2.01,1.64
04 Mar 2023,Los Angeles Lakers,Minnesota Timberwolves,102,102–110,1.89,1.76
04 Mar 2023,Denver Nuggets,Memphis Grizzlies,Denver Nuggets,113,1.37,2.64
04 Mar 2023,Golden State Warriors,New Orleans Pelicans,Golden State Warriors,108,1.44,2.43
04 Mar 2023,Sacramento Kings,Los Angeles Clippers,Sacramento Kings,128,1.29,2.98
04 Mar 2023,Chicago Bulls,Phoenix Suns,104,104–125,2.20,1.55
04 Mar 2023,Miami Heat,New York Knicks,120,120–122,1.79,1.86
04 Mar 2023,Oklahoma City Thunder,Utah Jazz,Oklahoma City Thunder,130,1.75,1.90
04 Mar 2023,Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,129,1.27,3.20
04 Mar 2023,Boston Celtics,Brooklyn Nets,105,105–115,1.15,4.46
04 Mar 2023,Charlotte Hornets,Orlando Magic,106,106–117,2.23,1.51
03 Mar 2023,Golden State Warriors,Los Angeles Clippers,Golden State Warriors,115,2.07,1.60
03 Mar 2023,San Antonio Spurs,Indiana Pacers,San Antonio Spurs,110,2.36,1.49
03 Mar 2023,Dallas Mavericks,Philadelphia 76ers,Dallas Mavericks,133,1.59,2.09
03 Mar 2023,Washington Wizards,Toronto Raptors,Washington Wizards,119,1.97,1.69
02 Mar 2023,Portland Trail Blazers,New Orleans Pelicans,110,110–121,1.59,2.09
02 Mar 2023,Houston Rockets,Memphis Grizzlies,99,99–113,3.97,1.17
02 Mar 2023,Milwaukee Bucks,Orlando Magic,Milwaukee Bucks,139,1.24,3.30
02 Mar 2023,Oklahoma City Thunder,Los Angeles Lakers,117,117–123,1.54,2.25
02 Mar 2023,Boston Celtics,Cleveland Cavaliers,Boston Celtics,117,1.45,2.44
02 Mar 2023,Miami Heat,Philadelphia 76ers,96,96–119,1.54,2.28
02 Mar 2023,New York Knicks,Brooklyn Nets,New York Knicks,142,1.24,3.29
02 Mar 2023,Charlotte Hornets,Phoenix Suns,91,91–105,4.37,1.17
02 Mar 2023,Detroit Pistons,Chicago Bulls,115,115–117,2.76,1.38
01 Mar 2023,Golden State Warriors,Portland Trail Blazers,Golden State Warriors,123,1.47,2.34
01 Mar 2023,Los Angeles Clippers,Minnesota Timberwolves,101,101–108,1.34,2.76
01 Mar 2023,Utah Jazz,San Antonio Spurs,94,94–102,1.15,4.45
01 Mar 2023,Dallas Mavericks,Indiana Pacers,122,122–124,1.23,3.66
01 Mar 2023,Houston Rockets,Denver Nuggets,112,112–133,5.52,1.10
01 Mar 2023,Oklahoma City Thunder,Sacramento Kings,117,117–123,2.03,1.66
01 Mar 2023,Atlanta Hawks,Washington Wizards,116,116–119,1.29,3.10
01 Mar 2023,Brooklyn Nets,Milwaukee Bucks,104,104–118,2.88,1.34
01 Mar 2023,Memphis Grizzlies,Los Angeles Lakers,Memphis Grizzlies,121,1.23,3.50
01 Mar 2023,Toronto Raptors,Chicago Bulls,Toronto Raptors,104,1.47,2.40
28 Feb 2023,New Orleans Pelicans,Orlando Magic,93,93–101,1.47,2.46
28 Feb 2023,New York Knicks,Boston Celtics,New York Knicks,109,2.00,1.70
28 Feb 2023,Charlotte Hornets,Detroit Pistons,Charlotte Hornets,117,1.31,2.89
28 Feb 2023,Philadelphia 76ers,Miami Heat,99,99–101,1.39,2.58
27 Feb 2023,Denver Nuggets,Los Angeles Clippers,Denver Nuggets,134,1.51,2.23
27 Feb 2023,Portland Trail Blazers,Houston Rockets,Portland Trail Blazers,131,1.16,4.25
27 Feb 2023,Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,109,1.67,2.00
27 Feb 2023,Oklahoma City Thunder,Sacramento Kings,115,115–124,2.23,1.51
27 Feb 2023,Cleveland Cavaliers,Toronto Raptors,Cleveland Cavaliers,118,1.26,3.19
26 Feb 2023,Chicago Bulls,Washington Wizards,Chicago Bulls,102,1.42,2.48
26 Feb 2023,Dallas Mavericks,Los Angeles Lakers,108,108–111,1.46,2.35
26 Feb 2023,Atlanta Hawks,Brooklyn Nets,Atlanta Hawks,129,1.31,2.91
26 Feb 2023,Milwaukee Bucks,Phoenix Suns,Milwaukee Bucks,104,1.61,2.11
26 Feb 2023,Utah Jazz,San Antonio Spurs,Utah Jazz,118,1.14,4.67
26 Feb 2023,Philadelphia 76ers,Boston Celtics,107,107–110,1.83,1.79
26 Feb 2023,Memphis Grizzlies,Denver Nuggets,Memphis Grizzlies,112,1.64,2.11
26 Feb 2023,New York Knicks,New Orleans Pelicans,New York Knicks,128,1.51,2.25
26 Feb 2023,Charlotte Hornets,Miami Heat,Charlotte Hornets,108,2.77,1.34
26 Feb 2023,Orlando Magic,Indiana Pacers,108,108–121,1.63,2.02
25 Feb 2023,Detroit Pistons,Toronto Raptors,91,91–95,3.07,1.30
25 Feb 2023,Los Angeles Clippers,Sacramento Kings,175,175–176,1.35,2.75
25 Feb 2023,Golden State Warriors,Houston Rockets,Golden State Warriors,116,1.19,3.98
25 Feb 2023,Phoenix Suns,Oklahoma City Thunder,Phoenix Suns,124,1.18,3.79
25 Feb 2023,Chicago Bulls,Brooklyn Nets,Chicago Bulls,131,1.69,1.98
25 Feb 2023,Minnesota Timberwolves,Charlotte Hornets,113,113–121,1.31,2.97
25 Feb 2023,Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,136,1.82,1.82
25 Feb 2023,Milwaukee Bucks,Miami Heat,Milwaukee Bucks,128,1.41,2.59
25 Feb 2023,Washington Wizards,New York Knicks,109,109–115,1.77,1.84
24 Feb 2023,Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,124,1.36,2.79
24 Feb 2023,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,133,1.15,4.47
24 Feb 2023,Utah Jazz,Oklahoma City Thunder,Utah Jazz,120,1.75,1.90
24 Feb 2023,Dallas Mavericks,San Antonio Spurs,Dallas Mavericks,142,1.05,6.47
24 Feb 2023,Philadelphia 76ers,Memphis Grizzlies,Philadelphia 76ers,110,1.58,2.15
24 Feb 2023,Toronto Raptors,New Orleans Pelicans,Toronto Raptors,115,1.48,2.39
24 Feb 2023,Cleveland Cavaliers,Denver Nuggets,109,109–115,1.64,2.10
24 Feb 2023,Indiana Pacers,Boston Celtics,138,138–142,3.39,1.26
24 Feb 2023,Orlando Magic,Detroit Pistons,Orlando Magic,108,1.29,3.22
20 Feb 2023 ,Team LeBron,Team Giannis,175,175–184,1.53,1.95
17 Feb 2023,Phoenix Suns,Los Angeles Clippers,107,107–116,1.82,1.82
17 Feb 2023,Minnesota Timberwolves,Washington Wizards,106,106–114,1.55,2.21
17 Feb 2023,Chicago Bulls,Milwaukee Bucks,100,100–112,3.23,1.27
16 Feb 2023,Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,120,1.47,2.34
16 Feb 2023,Denver Nuggets,Dallas Mavericks,Denver Nuggets,118,1.41,2.57
16 Feb 2023,Memphis Grizzlies,Utah Jazz,Memphis Grizzlies,117,1.16,4.45
16 Feb 2023,Oklahoma City Thunder,Houston Rockets,Oklahoma City Thunder,133,1.19,4.13
16 Feb 2023,Atlanta Hawks,New York Knicks,101,101–122,1.51,2.29
16 Feb 2023,Boston Celtics,Detroit Pistons,Boston Celtics,127,1.10,5.05
16 Feb 2023,Brooklyn Nets,Miami Heat,Brooklyn Nets,116,1.73,1.93
16 Feb 2023,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,118,1.74,1.91
16 Feb 2023,Charlotte Hornets,San Antonio Spurs,Charlotte Hornets,120,1.43,2.51
16 Feb 2023,Indiana Pacers,Chicago Bulls,Indiana Pacers,117,1.63,2.07
15 Feb 2023,Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers,134,1.25,3.40
15 Feb 2023,Portland Trail Blazers,Washington Wizards,101,101–126,1.92,1.74
15 Feb 2023,Phoenix Suns,Sacramento Kings,Phoenix Suns,120,1.66,2.02
15 Feb 2023,Milwaukee Bucks,Boston Celtics,Milwaukee Bucks,131,1.20,3.78
15 Feb 2023,Toronto Raptors,Orlando Magic,Toronto Raptors,123,1.30,3.10
14 Feb 2023,Golden State Warriors,Washington Wizards,Golden State Warriors,135,1.54,2.18
14 Feb 2023,Portland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers,127,1.64,2.00
14 Feb 2023,Dallas Mavericks,Minnesota Timberwolves,121,121–124,1.36,2.84
14 Feb 2023,Chicago Bulls,Orlando Magic,91,91–100,1.53,2.32
14 Feb 2023,Oklahoma City Thunder,New Orleans Pelicans,100,100–103,1.61,2.13
14 Feb 2023,Miami Heat,Denver Nuggets,108,108–112,1.78,1.87
14 Feb 2023,New York Knicks,Brooklyn Nets,New York Knicks,124,1.62,2.08
14 Feb 2023,Charlotte Hornets,Atlanta Hawks,Charlotte Hornets,144,2.64,1.37
14 Feb 2023,Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,117,1.03,7.35
14 Feb 2023,Indiana Pacers,Utah Jazz,117,117–123,1.82,1.78
14 Feb 2023,Philadelphia 76ers,Houston Rockets,Philadelphia 76ers,123,1.07,6.23
12 Feb 2023,Toronto Raptors,Detroit Pistons,Toronto Raptors,119,1.12,5.30
12 Feb 2023,Boston Celtics,Memphis Grizzlies,Boston Celtics,119,1.56,2.14
12 Feb 2023,Sacramento Kings,Dallas Mavericks,Sacramento Kings,133,1.98,1.69
12 Feb 2023,Golden State Warriors,Los Angeles Lakers,103,103–109,1.41,2.56
12 Feb 2023,Cleveland Cavaliers,Chicago Bulls,Cleveland Cavaliers,97,1.37,2.83
12 Feb 2023,Atlanta Hawks,San Antonio Spurs,Atlanta Hawks,125,1.08,5.57
12 Feb 2023,New York Knicks,Utah Jazz,New York Knicks,126,1.40,2.54
12 Feb 2023,Charlotte Hornets,Denver Nuggets,105,105–119,2.93,1.30
12 Feb 2023,Orlando Magic,Miami Heat,103,103–107,1.93,1.69
12 Feb 2023,Washington Wizards,Indiana Pacers,Washington Wizards,127,1.39,2.56
12 Feb 2023,Brooklyn Nets,Philadelphia 76ers,98,98–101,1.92,1.70
11 Feb 2023,Los Angeles Clippers,Milwaukee Bucks,106,106–119,1.99,1.65
11 Feb 2023,New Orleans Pelicans,Cleveland Cavaliers,107,107–118,2.08,1.59
11 Feb 2023,Portland Trail Blazers,Oklahoma City Thunder,129,129–138,1.65,1.99
11 Feb 2023,Sacramento Kings,Dallas Mavericks,114,114–122,1.49,2.29
11 Feb 2023,Memphis Grizzlies,Minnesota Timberwolves,Memphis Grizzlies,128,1.33,2.99
11 Feb 2023,Miami Heat,Houston Rockets,Miami Heat,97,1.13,5.03
11 Feb 2023,Boston Celtics,Charlotte Hornets,Boston Celtics,127,1.15,4.20
11 Feb 2023,Toronto Raptors,Utah Jazz,116,116–122,1.24,3.32
11 Feb 2023,Detroit Pistons,San Antonio Spurs,Detroit Pistons,138,1.41,2.58
11 Feb 2023,Indiana Pacers,Phoenix Suns,104,104–117,1.65,2.03
11 Feb 2023,Philadelphia 76ers,New York Knicks,Philadelphia 76ers,119,1.33,2.99
10 Feb 2023,Los Angeles Lakers,Milwaukee Bucks,106,106–115,3.39,1.23
10 Feb 2023,Atlanta Hawks,Phoenix Suns,Atlanta Hawks,116,1.28,3.18
10 Feb 2023,Brooklyn Nets,Chicago Bulls,Brooklyn Nets,116,2.02,1.65
10 Feb 2023,Orlando Magic,Denver Nuggets,Orlando Magic,115,2.43,1.43
09 Feb 2023,Los Angeles Clippers,Dallas Mavericks,104,104–110,1.24,3.27
09 Feb 2023,Portland Trail Blazers,Golden State Warriors,Portland Trail Blazers,125,1.62,2.04
09 Feb 2023,Utah Jazz,Minnesota Timberwolves,118,118–143,1.23,3.38
09 Feb 2023,Houston Rockets,Sacramento Kings,128,128–130,3.47,1.22
09 Feb 2023,Boston Celtics,Philadelphia 76ers,Boston Celtics,106,1.65,2.03
09 Feb 2023,Miami Heat,Indiana Pacers,Miami Heat,116,1.33,2.90
09 Feb 2023,Toronto Raptors,San Antonio Spurs,Toronto Raptors,112,1.16,4.35
09 Feb 2023,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,113,1.22,3.65
09 Feb 2023,Washington Wizards,Charlotte Hornets,Washington Wizards,118,1.57,2.19
08 Feb 2023,Los Angeles Lakers,Oklahoma City Thunder,130,130–133,1.34,2.88
08 Feb 2023,Denver Nuggets,Minnesota Timberwolves,Denver Nuggets,146,1.24,3.44
08 Feb 2023,Memphis Grizzlies,Chicago Bulls,Memphis Grizzlies,104,1.17,4.08
08 Feb 2023,Brooklyn Nets,Phoenix Suns,112,112–116,2.96,1.32
08 Feb 2023,New Orleans Pelicans,Atlanta Hawks,New Orleans Pelicans,116,1.79,1.86
08 Feb 2023,Orlando Magic,New York Knicks,98,98–102,1.85,1.76
07 Feb 2023,Golden State Warriors,Oklahoma City Thunder,Golden State Warriors,141,1.59,2.13
07 Feb 2023,Portland Trail Blazers,Milwaukee Bucks,108,108–127,2.35,1.49
07 Feb 2023,Utah Jazz,Dallas Mavericks,111,111–124,1.22,3.63
07 Feb 2023,Chicago Bulls,San Antonio Spurs,Chicago Bulls,128,1.20,3.83
07 Feb 2023,Houston Rockets,Sacramento Kings,120,120–140,2.95,1.32
07 Feb 2023,Brooklyn Nets,Los Angeles Clippers,116,116–124,3.32,1.26
07 Feb 2023,Detroit Pistons,Boston Celtics,99,99–111,4.13,1.16
07 Feb 2023,Washington Wizards,Cleveland Cavaliers,91,91–114,2.20,1.53
06 Feb 2023,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves,128,1.26,3.22
06 Feb 2023,New Orleans Pelicans,Sacramento Kings,New Orleans Pelicans,136,1.96,1.71
06 Feb 2023,New York Knicks,Philadelphia 76ers,New York Knicks,108,2.33,1.47
06 Feb 2023,Memphis Grizzlies,Toronto Raptors,103,103–106,1.73,1.89
05 Feb 2023,Indiana Pacers,Cleveland Cavaliers,103,103–122,2.33,1.47
05 Feb 2023,Charlotte Hornets,Orlando Magic,113,113–119,1.75,1.95
05 Feb 2023,Denver Nuggets,Atlanta Hawks,Denver Nuggets,128,1.18,4.00
05 Feb 2023,Golden State Warriors,Dallas Mavericks,Golden State Warriors,119,1.15,4.42
05 Feb 2023,Chicago Bulls,Portland Trail Blazers,Chicago Bulls,129,1.60,2.17
05 Feb 2023,Milwaukee Bucks,Miami Heat,Milwaukee Bucks,123,1.38,2.78
05 Feb 2023,Oklahoma City Thunder,Houston Rockets,Oklahoma City Thunder,153,1.19,3.93
05 Feb 2023,Detroit Pistons,Phoenix Suns,100,100–116,2.44,1.46
05 Feb 2023,New York Knicks,Los Angeles Clippers,128,128–134,2.06,1.63
05 Feb 2023,Brooklyn Nets,Washington Wizards,Brooklyn Nets,125,1.83,1.79
05 Feb 2023,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,131,1.79,1.86
04 Feb 2023,Utah Jazz,Atlanta Hawks,108,108–115,1.75,1.87
04 Feb 2023,Houston Rockets,Toronto Raptors,111,111–117,3.13,1.29
04 Feb 2023,Minnesota Timberwolves,Orlando Magic,120,120–127,1.41,2.58
04 Feb 2023,San Antonio Spurs,Philadelphia 76ers,125,125–137,4.45,1.15
04 Feb 2023,Boston Celtics,Phoenix Suns,94,94–106,1.16,4.15
04 Feb 2023,Detroit Pistons,Charlotte Hornets,Detroit Pistons,118,1.88,1.74
04 Feb 2023,Indiana Pacers,Sacramento Kings,Indiana Pacers,107,1.88,1.74
04 Feb 2023,Washington Wizards,Portland Trail Blazers,116,116–124,1.48,2.31
03 Feb 2023,Milwaukee Bucks,Los Angeles Clippers,Milwaukee Bucks,106,1.50,2.26
03 Feb 2023,Denver Nuggets,Golden State Warriors,Denver Nuggets,134,1.33,2.80
03 Feb 2023,Dallas Mavericks,New Orleans Pelicans,Dallas Mavericks,111,1.46,2.42
03 Feb 2023,Chicago Bulls,Charlotte Hornets,Chicago Bulls,114,1.35,2.80
03 Feb 2023,Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,128,1.34,2.79
03 Feb 2023,New York Knicks,Miami Heat,New York Knicks,106,2.06,1.61
03 Feb 2023,Indiana Pacers,Los Angeles Lakers,111,111–112,2.06,1.66
02 Feb 2023,Phoenix Suns,Atlanta Hawks,100,100–132,1.75,1.90
02 Feb 2023,Utah Jazz,Toronto Raptors,Utah Jazz,131,1.65,1.99
02 Feb 2023,Houston Rockets,Oklahoma City Thunder,Houston Rockets,112,2.66,1.39
02 Feb 2023,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,119,2.47,1.45
02 Feb 2023,San Antonio Spurs,Sacramento Kings,109,109–119,3.21,1.28
02 Feb 2023,Boston Celtics,Brooklyn Nets,Boston Celtics,139,1.21,3.68
02 Feb 2023,Memphis Grizzlies,Portland Trail Blazers,112,112–122,1.38,2.63
02 Feb 2023,Philadelphia 76ers,Orlando Magic,Philadelphia 76ers,105,1.18,3.87
01 Feb 2023,Denver Nuggets,New Orleans Pelicans,Denver Nuggets,122,1.26,3.17
01 Feb 2023,Chicago Bulls,Los Angeles Clippers,103,103–108,2.14,1.62
01 Feb 2023,Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,124,1.14,4.80
01 Feb 2023,New York Knicks,Los Angeles Lakers,123,123–129,1.69,1.97
01 Feb 2023,Cleveland Cavaliers,Miami Heat,97,97–100,1.51,2.25
31 Jan 2023,Portland Trail Blazers,Atlanta Hawks,Portland Trail Blazers,129,1.42,2.47
31 Jan 2023,Phoenix Suns,Toronto Raptors,Phoenix Suns,114,1.70,1.91
31 Jan 2023,Dallas Mavericks,Detroit Pistons,Dallas Mavericks,111,1.18,4.23
31 Jan 2023,Minnesota Timberwolves,Sacramento Kings,111,111–118,1.88,1.80
31 Jan 2023,Oklahoma City Thunder,Golden State Warriors,120,120–128,2.50,1.45
31 Jan 2023,San Antonio Spurs,Washington Wizards,106,106–127,2.52,1.45
31 Jan 2023,Brooklyn Nets,Los Angeles Lakers,Brooklyn Nets,121,1.24,3.58
31 Jan 2023,Philadelphia 76ers,Orlando Magic,109,109–119,1.20,3.98
30 Jan 2023,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks,135,1.15,4.40
30 Jan 2023,Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,122,1.12,4.80
30 Jan 2023,Memphis Grizzlies,Indiana Pacers,Memphis Grizzlies,112,1.24,3.45
29 Jan 2023,Charlotte Hornets,Miami Heat,Charlotte Hornets,122,2.62,1.38
29 Jan 2023,Portland Trail Blazers,Toronto Raptors,105,105–123,1.61,2.14
29 Jan 2023,Utah Jazz,Dallas Mavericks,Utah Jazz,108,1.30,3.07
29 Jan 2023,Boston Celtics,Los Angeles Lakers,Boston Celtics,125,1.27,3.28
29 Jan 2023,Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves,117,1.88,1.76
29 Jan 2023,New Orleans Pelicans,Washington Wizards,103,103–113,1.40,2.58
29 Jan 2023,San Antonio Spurs,Phoenix Suns,118,118–128,2.56,1.41
29 Jan 2023,Atlanta Hawks,Los Angeles Clippers,113,113–120,1.75,1.90
29 Jan 2023,Detroit Pistons,Houston Rockets,114,114–117,1.40,2.67
29 Jan 2023,Orlando Magic,Chicago Bulls,109,109–128,2.07,1.65
28 Jan 2023,Brooklyn Nets,New York Knicks,Brooklyn Nets,122,1.83,1.80
28 Jan 2023,Philadelphia 76ers,Denver Nuggets,Philadelphia 76ers,126,1.62,2.09
28 Jan 2023,Golden State Warriors,Toronto Raptors,Golden State Warriors,129,1.52,2.28
28 Jan 2023,Miami Heat,Orlando Magic,Miami Heat,110,1.25,3.47
28 Jan 2023,Oklahoma City Thunder,Cleveland Cavaliers,Oklahoma City Thunder,112,1.81,1.88
28 Jan 2023,Minnesota Timberwolves,Memphis Grizzlies,Minnesota Timberwolves,111,1.92,1.73
28 Jan 2023,Indiana Pacers,Milwaukee Bucks,131,131–141,2.84,1.36
27 Jan 2023,Los Angeles Clippers,San Antonio Spurs,Los Angeles Clippers,138,1.09,5.75
27 Jan 2023,Phoenix Suns,Dallas Mavericks,95,95–99,1.76,1.88
27 Jan 2023,Houston Rockets,Cleveland Cavaliers,95,95–113,3.58,1.22
27 Jan 2023,Boston Celtics,New York Knicks,117,117–120,1.24,3.45
27 Jan 2023,Brooklyn Nets,Detroit Pistons,122,122–130,1.24,3.47
27 Jan 2023,Charlotte Hornets,Chicago Bulls,Charlotte Hornets,111,2.21,1.54
26 Jan 2023,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,113,1.28,3.12
26 Jan 2023,Golden State Warriors,Memphis Grizzlies,Golden State Warriors,122,1.63,2.11
26 Jan 2023,Portland Trail Blazers,Utah Jazz,Portland Trail Blazers,134,1.55,2.24
26 Jan 2023,Sacramento Kings,Toronto Raptors,95,95–113,1.61,2.14
26 Jan 2023,Houston Rockets,Washington Wizards,103,103–108,1.95,1.71
26 Jan 2023,Milwaukee Bucks,Denver Nuggets,Milwaukee Bucks,107,1.10,5.02
26 Jan 2023,New Orleans Pelicans,Minnesota Timberwolves,102,102–111,1.64,2.00
26 Jan 2023,Oklahoma City Thunder,Atlanta Hawks,132,132–137,1.87,1.77
26 Jan 2023,Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers,137,1.30,3.08
26 Jan 2023,Orlando Magic,Indiana Pacers,Orlando Magic,126,1.45,2.46
25 Jan 2023,Los Angeles Lakers,Los Angeles Clippers,115,115–133,2.32,1.51
25 Jan 2023,Phoenix Suns,Charlotte Hornets,Phoenix Suns,128,1.29,3.27
25 Jan 2023,Dallas Mavericks,Washington Wizards,126,126–127,1.32,3.05
25 Jan 2023,New Orleans Pelicans,Denver Nuggets,98,98–99,2.11,1.64
25 Jan 2023,Miami Heat,Boston Celtics,Miami Heat,98,1.66,2.01
25 Jan 2023,New York Knicks,Cleveland Cavaliers,New York Knicks,105,2.12,1.60
25 Jan 2023,Indiana Pacers,Chicago Bulls,Indiana Pacers,116,1.94,1.75
24 Jan 2023,Sacramento Kings,Memphis Grizzlies,Sacramento Kings,133,1.56,2.20
24 Jan 2023,Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,147,1.24,3.43
24 Jan 2023,Utah Jazz,Charlotte Hornets,Utah Jazz,120,1.23,3.48
24 Jan 2023,Chicago Bulls,Atlanta Hawks,Chicago Bulls,111,1.78,1.90
